date,tot_cases,new_case,tot_death,new_death,population_estimate,state_abbreviation,normalized_tot_cases,normalized_new_case,normalized_tot_death,normalized_new_death
04/01/2020,3342,376,80,11,5845526,CO,0.571719294,0.064322697,0.01368568,0.001881781
04/02/2020,3728,386,97,17,5845526,CO,0.637752702,0.066033407,0.016593887,0.002908207
04/03/2020,4173,445,111,14,5845526,CO,0.713879298,0.076126597,0.018988881,0.002394994
04/04/2020,4565,392,126,15,5845526,CO,0.780939132,0.067059833,0.021554946,0.002566065
04/05/2020,4950,385,140,14,5845526,CO,0.846801468,0.065862336,0.023949941,0.002394994
04/06/2020,5172,222,150,10,5845526,CO,0.884779231,0.037977763,0.025660651,0.00171071
04/07/2020,5429,257,179,29,5845526,CO,0.928744479,0.043965248,0.03062171,0.004961059
04/08/2020,5655,226,193,14,5845526,CO,0.967406526,0.038662047,0.033016704,0.002394994
04/09/2020,6202,547,226,33,5845526,CO,1.060982365,0.093575839,0.038662047,0.005645343
04/10/2020,6365,163,250,24,5845526,CO,1.088866939,0.027884574,0.042767751,0.004105704
04/11/2020,6893,528,274,24,5845526,CO,1.179192429,0.09032549,0.046873455,0.004105704
04/12/2020,7303,410,290,16,5845526,CO,1.24933154,0.070139112,0.049610591,0.002737136
04/13/2020,7691,388,308,18,5845526,CO,1.315707089,0.066375549,0.052689869,0.003079278
04/14/2020,7941,250,329,21,5845526,CO,1.35847484,0.042767751,0.05628236,0.003592491
04/15/2020,8280,339,357,28,5845526,CO,1.416467911,0.05799307,0.061072348,0.004789988
04/16/2020,8582,302,373,16,5845526,CO,1.468131354,0.051663443,0.063809484,0.002737136
04/17/2020,9047,465,391,18,5845526,CO,1.547679371,0.079548017,0.066888762,0.003079278
04/18/2020,9433,386,411,20,5845526,CO,1.613712778,0.066033407,0.070310183,0.00342142
04/19/2020,9634,201,421,10,5845526,CO,1.64809805,0.034385272,0.072020893,0.00171071
04/20/2020,10019,385,448,27,5845526,CO,1.713960386,0.065862336,0.07663981,0.004618917
04/21/2020,10368,349,485,37,5845526,CO,1.773664166,0.05970378,0.082969437,0.006329627
04/22/2020,10825,457,507,22,5845526,CO,1.851843615,0.078179449,0.086732999,0.003763562
04/23/2020,11182,357,551,44,5845526,CO,1.912915963,0.061072348,0.094260123,0.007527124
04/24/2020,12184,1002,672,121,5845526,CO,2.084329109,0.171413146,0.114959714,0.020699591
04/25/2020,12868,684,670,-2,5845526,CO,2.201341676,0.117012567,0.114617572,-0.000342142
04/26/2020,13350,482,679,9,5845526,CO,2.283797899,0.082456224,0.116157212,0.001539639
04/27/2020,13798,448,706,27,5845526,CO,2.360437709,0.07663981,0.120776129,0.004618917
04/28/2020,14238,440,736,30,5845526,CO,2.435708951,0.075271242,0.125908259,0.00513213
04/29/2020,14675,437,766,30,5845526,CO,2.510466979,0.074758029,0.131040389,0.00513213
04/30/2020,15182,507,777,11,5845526,CO,2.597199978,0.086732999,0.13292217,0.001881781
04/01/2020,7495,1005,101,16,21992985,FL,0.340790484,0.045696389,0.004592373,0.000727505
04/02/2020,8694,1199,144,43,21992985,FL,0.395307867,0.054517384,0.006547542,0.001955169
04/03/2020,9925,1231,170,26,21992985,FL,0.451280261,0.055972393,0.007729737,0.001182195
04/04/2020,11173,1248,195,25,21992985,FL,0.508025627,0.056745367,0.008866464,0.001136726
04/05/2020,11961,788,221,26,21992985,FL,0.543855234,0.035829607,0.010048659,0.001182195
04/06/2020,13214,1253,254,33,21992985,FL,0.600827946,0.056972712,0.011549137,0.001500478
04/07/2020,14302,1088,296,42,21992985,FL,0.650298266,0.04947032,0.013458837,0.0019097
04/08/2020,15234,932,323,27,21992985,FL,0.692675414,0.042377149,0.014686501,0.001227664
04/09/2020,16323,1089,371,48,21992985,FL,0.742191203,0.049515789,0.016869015,0.002182514
04/10/2020,17448,1125,419,48,21992985,FL,0.793343878,0.051152674,0.019051529,0.002182514
04/11/2020,18445,997,446,27,21992985,FL,0.838676514,0.045332637,0.020279194,0.001227664
04/12/2020,19337,892,461,15,21992985,FL,0.879234901,0.040558387,0.020961229,0.000682036
04/13/2020,20394,1057,499,38,21992985,FL,0.927295681,0.048060779,0.022689053,0.001727824
04/14/2020,20984,590,571,72,21992985,FL,0.954122417,0.026826736,0.025962824,0.003273771
04/15/2020,21865,881,614,43,21992985,FL,0.994180644,0.040058228,0.027917993,0.001955169
04/16/2020,22674,809,668,54,21992985,FL,1.030965101,0.036784456,0.030373321,0.002455328
04/17/2020,24066,1392,726,58,21992985,FL,1.09425801,0.063292909,0.033010526,0.002637205
04/18/2020,24797,731,748,22,21992985,FL,1.127495881,0.033237871,0.034010845,0.001000319
04/19/2020,25598,801,774,26,21992985,FL,1.163916585,0.036420704,0.03519304,0.001182195
04/20/2020,26329,731,823,49,21992985,FL,1.197154456,0.033237871,0.037421023,0.002227983
04/21/2020,27127,798,867,44,21992985,FL,1.233438753,0.036284297,0.039421661,0.002000638
04/22/2020,27791,664,927,60,21992985,FL,1.263630198,0.030191445,0.042149804,0.002728143
04/23/2020,28843,1052,987,60,21992985,FL,1.311463633,0.047833434,0.044877946,0.002728143
04/24/2020,29707,864,1046,59,21992985,FL,1.350748887,0.039285254,0.04756062,0.002682674
04/25/2020,29996,289,1055,9,21992985,FL,1.36388944,0.013140554,0.047969841,0.000409221
04/26/2020,30680,684,1074,19,21992985,FL,1.394990266,0.031100826,0.048833753,0.000863912
04/27/2020,31290,610,1088,14,21992985,FL,1.422726383,0.027736117,0.04947032,0.000636567
04/28/2020,31986,696,1171,83,21992985,FL,1.454372838,0.031646455,0.05324425,0.003773931
04/29/2020,32318,332,1218,47,21992985,FL,1.46946856,0.015095723,0.055381295,0.002137045
04/30/2020,33690,1372,1268,50,21992985,FL,1.531852088,0.062383528,0.057654748,0.002273452
04/01/2020,1413,124,29,5,7378494,AZ,0.191502494,0.016805597,0.003930341,0.000677645
04/02/2020,1598,185,32,3,7378494,AZ,0.216575361,0.025072867,0.004336928,0.000406587
04/03/2020,1769,171,41,9,7378494,AZ,0.239750822,0.023175461,0.005556689,0.001219761
04/04/2020,2019,250,52,11,7378494,AZ,0.273633075,0.033882253,0.007047509,0.001490819
04/05/2020,2269,250,64,12,7378494,AZ,0.307515328,0.033882253,0.008673857,0.001626348
04/06/2020,2456,187,65,1,7378494,AZ,0.332859253,0.025343925,0.008809386,0.000135529
04/07/2020,2575,119,73,8,7378494,AZ,0.348987205,0.016127952,0.009893618,0.001084232
04/08/2020,2726,151,80,7,7378494,AZ,0.369452086,0.020464881,0.010842321,0.000948703
04/09/2020,3018,292,89,9,7378494,AZ,0.409026557,0.039574471,0.012062082,0.001219761
04/10/2020,3112,94,97,8,7378494,AZ,0.421766285,0.012739727,0.013146314,0.001084232
04/11/2020,3393,281,108,11,7378494,AZ,0.459849937,0.038083652,0.014637133,0.001490819
04/12/2020,3539,146,115,7,7378494,AZ,0.479637173,0.019787236,0.015585836,0.000948703
04/13/2020,3702,163,122,7,7378494,AZ,0.501728401,0.022091229,0.016534539,0.000948703
04/14/2020,3806,104,131,9,7378494,AZ,0.515823419,0.014095017,0.017754301,0.001219761
04/15/2020,3962,156,142,11,7378494,AZ,0.536965945,0.021142526,0.01924512,0.001490819
04/16/2020,4234,272,150,8,7378494,AZ,0.573829836,0.036863891,0.020329352,0.001084232
04/17/2020,4507,273,169,19,7378494,AZ,0.610829256,0.03699942,0.022904403,0.002575051
04/18/2020,4719,212,177,8,7378494,AZ,0.639561406,0.02873215,0.023988635,0.001084232
04/19/2020,4929,210,184,7,7378494,AZ,0.668022499,0.028461092,0.024937338,0.000948703
04/20/2020,5064,135,187,3,7378494,AZ,0.686318915,0.018296417,0.025343925,0.000406587
04/21/2020,5251,187,208,21,7378494,AZ,0.711662841,0.025343925,0.028190034,0.002846109
04/22/2020,5459,208,229,21,7378494,AZ,0.739852875,0.028190034,0.031036144,0.002846109
04/23/2020,5769,310,249,20,7378494,AZ,0.781866869,0.042013994,0.033746724,0.00271058
04/24/2020,6045,276,266,17,7378494,AZ,0.819272876,0.037406007,0.036050717,0.002303993
04/25/2020,6280,235,273,7,7378494,AZ,0.851122194,0.031849318,0.03699942,0.000948703
04/26/2020,6526,246,275,2,7378494,AZ,0.884462331,0.033340137,0.037270478,0.000271058
04/27/2020,6716,190,275,0,7378494,AZ,0.910212843,0.025750512,0.037270478,0
04/28/2020,6948,232,293,18,7378494,AZ,0.941655574,0.031442731,0.03971,0.002439522
04/29/2020,7202,254,254,-39,7378494,AZ,0.976079943,0.034424369,0.034424369,-0.005285631
04/30/2020,7648,446,320,66,7378494,AZ,1.036525882,0.060445939,0.043369284,0.008944915
04/01/2020,1293,210,26,4,5210095,SC,0.248172058,0.040306367,0.004990312,0.00076774
04/02/2020,1554,261,31,5,5210095,SC,0.298267114,0.050095056,0.005949987,0.000959675
04/03/2020,1700,146,34,3,5210095,SC,0.326289636,0.028022522,0.006525793,0.000575805
04/04/2020,1917,217,40,6,5210095,SC,0.367939548,0.041649912,0.007677403,0.00115161
04/05/2020,2049,132,44,4,5210095,SC,0.393274979,0.025335431,0.008445144,0.00076774
04/06/2020,2232,183,48,4,5210095,SC,0.428399098,0.03512412,0.009212884,0.00076774
04/07/2020,2417,185,51,3,5210095,SC,0.463907088,0.03550799,0.009788689,0.000575805
04/08/2020,2552,135,63,12,5210095,SC,0.489818324,0.025911236,0.01209191,0.002303221
04/09/2020,2792,240,67,4,5210095,SC,0.535882743,0.046064419,0.01285965,0.00076774
04/10/2020,3065,273,72,5,5210095,SC,0.58828102,0.052398277,0.013819326,0.000959675
04/11/2020,3207,142,80,8,5210095,SC,0.615535801,0.027254781,0.015354806,0.001535481
04/12/2020,3319,112,82,2,5210095,SC,0.63703253,0.021496729,0.015738677,0.00038387
04/13/2020,3439,120,87,5,5210095,SC,0.66006474,0.02303221,0.016698352,0.000959675
04/14/2020,3553,114,97,10,5210095,SC,0.681945339,0.021880599,0.018617703,0.001919351
04/15/2020,3656,103,107,10,5210095,SC,0.701714652,0.019769313,0.020537054,0.001919351
04/16/2020,3931,275,109,2,5210095,SC,0.754496799,0.052782147,0.020920924,0.00038387
04/17/2020,4086,155,116,7,5210095,SC,0.784246736,0.029749937,0.022264469,0.001343546
04/18/2020,4246,160,119,3,5210095,SC,0.814956349,0.030709613,0.022840275,0.000575805
04/19/2020,4377,131,120,1,5210095,SC,0.840099845,0.025143495,0.02303221,0.000191935
04/20/2020,4439,62,124,4,5210095,SC,0.85199982,0.011899975,0.02379995,0.00076774
04/21/2020,4608,169,135,11,5210095,SC,0.884436848,0.032437028,0.025911236,0.002111286
04/22/2020,4761,153,140,5,5210095,SC,0.913802915,0.029366067,0.026870911,0.000959675
04/23/2020,4917,156,150,10,5210095,SC,0.943744788,0.029941872,0.028790262,0.001919351
04/24/2020,5070,153,157,7,5210095,SC,0.973110855,0.029366067,0.030133808,0.001343546
04/25/2020,5253,183,166,9,5210095,SC,1.008234975,0.03512412,0.031861223,0.001727416
04/26/2020,5490,237,174,8,5210095,SC,1.053723589,0.045488614,0.033396704,0.001535481
04/27/2020,5613,123,177,3,5210095,SC,1.077331603,0.023608015,0.033972509,0.000575805
04/28/2020,5735,122,192,15,5210095,SC,1.100747683,0.02341608,0.036851535,0.002879026
04/29/2020,5881,146,203,11,5210095,SC,1.128770205,0.028022522,0.038962821,0.002111286
04/30/2020,6095,214,244,41,5210095,SC,1.169844312,0.041074107,0.046832159,0.007869338
04/01/2020,3557,429,85,16,3563077,CT,0.998294452,0.120401552,0.023855785,0.004490501
04/02/2020,3824,267,112,27,3563077,CT,1.073229683,0.074935232,0.031433505,0.00757772
04/03/2020,4915,1091,132,20,3563077,CT,1.379425704,0.306196021,0.037046631,0.005613126
04/04/2020,5276,361,165,33,3563077,CT,1.480742628,0.101316924,0.046308289,0.009261658
04/05/2020,5675,399,189,24,3563077,CT,1.592724491,0.111981863,0.05304404,0.006735751
04/06/2020,6906,1231,206,17,3563077,CT,1.938212393,0.345487903,0.057815197,0.004771157
04/07/2020,7781,875,277,71,3563077,CT,2.183786654,0.245574261,0.077741795,0.019926597
04/08/2020,8781,1000,335,58,3563077,CT,2.464442952,0.280656298,0.09401986,0.016278065
04/09/2020,9784,1003,380,45,3563077,CT,2.745941219,0.281498267,0.106649393,0.012629533
04/10/2020,10131,347,444,64,3563077,CT,2.843328954,0.097387735,0.124611396,0.017962003
04/11/2020,11510,1379,494,50,3563077,CT,3.230353989,0.387025035,0.138644211,0.014032815
04/12/2020,12035,525,554,60,3563077,CT,3.377698545,0.147344556,0.155483589,0.016839378
04/13/2020,13381,1346,602,48,3563077,CT,3.755461922,0.377763377,0.168955091,0.013471502
04/14/2020,13989,608,608,6,3563077,CT,3.926100952,0.170639029,0.170639029,0.001683938
04/15/2020,14755,766,868,260,3563077,CT,4.141083676,0.214982724,0.243609667,0.072970637
04/16/2020,15884,1129,971,103,3563077,CT,4.457944636,0.31686096,0.272517265,0.028907599
04/17/2020,16809,925,1036,65,3563077,CT,4.717551712,0.259607076,0.290759925,0.018242659
04/18/2020,17550,741,1086,50,3563077,CT,4.925518028,0.207966317,0.30479274,0.014032815
04/19/2020,17962,412,1127,41,3563077,CT,5.041148423,0.115630395,0.316299648,0.011506908
04/20/2020,19815,1853,1331,204,3563077,CT,5.561204543,0.52005612,0.373553533,0.057253885
04/21/2020,20360,545,1423,92,3563077,CT,5.714162226,0.152957682,0.399373912,0.025820379
04/22/2020,22469,2109,1544,121,3563077,CT,6.306066358,0.591904132,0.433333324,0.033959412
04/23/2020,23100,631,1639,95,3563077,CT,6.483160482,0.177094124,0.459995672,0.026662348
04/24/2020,23921,821,1764,125,3563077,CT,6.713579302,0.230418821,0.49507771,0.035082037
04/25/2020,24582,661,1862,98,3563077,CT,6.899093115,0.185513813,0.522582027,0.027504317
04/26/2020,25269,687,1924,62,3563077,CT,7.091903992,0.192810877,0.539982717,0.01740069
04/27/2020,25997,728,2012,88,3563077,CT,7.296221777,0.204317785,0.564680471,0.024697754
04/28/2020,26312,315,2089,77,3563077,CT,7.384628511,0.088406734,0.586291006,0.021610535
04/29/2020,26767,455,2168,79,3563077,CT,7.512327126,0.127698616,0.608462854,0.022171848
04/30/2020,27700,933,2257,89,3563077,CT,7.774179452,0.261852326,0.633441264,0.024978411
04/01/2020,214,37,4,1,1952570,NE,0.109599144,0.018949385,0.002048582,0.000512146
04/02/2020,255,41,5,1,1952570,NE,0.13059711,0.020997967,0.002560728,0.000512146
04/03/2020,285,30,6,1,1952570,NE,0.145961476,0.015364366,0.003072873,0.000512146
04/04/2020,323,38,8,2,1952570,NE,0.165423007,0.01946153,0.004097164,0.001024291
04/05/2020,367,44,8,0,1952570,NE,0.18795741,0.022534403,0.004097164,0
04/06/2020,412,45,8,0,1952570,NE,0.211003959,0.023046549,0.004097164,0
04/07/2020,478,66,10,2,1952570,NE,0.244805564,0.033801605,0.005121455,0.001024291
04/08/2020,523,45,14,4,1952570,NE,0.267852113,0.023046549,0.007170037,0.002048582
04/09/2020,577,54,15,1,1952570,NE,0.295507972,0.027655859,0.007682183,0.000512146
04/10/2020,648,71,17,2,1952570,NE,0.331870304,0.036362333,0.008706474,0.001024291
04/11/2020,704,56,17,0,1952570,NE,0.360550454,0.02868015,0.008706474,0
04/12/2020,814,110,17,0,1952570,NE,0.416886462,0.056336008,0.008706474,0
04/13/2020,871,57,18,1,1952570,NE,0.446078758,0.029192295,0.00921862,0.000512146
04/14/2020,901,30,20,2,1952570,NE,0.461443124,0.015364366,0.010242911,0.001024291
04/15/2020,952,51,21,1,1952570,NE,0.487562546,0.026119422,0.010755056,0.000512146
04/16/2020,1066,114,24,3,1952570,NE,0.545947136,0.058384591,0.012291493,0.001536437
04/17/2020,1138,72,24,0,1952570,NE,0.582821615,0.036874478,0.012291493,0
04/18/2020,1287,149,28,4,1952570,NE,0.659131299,0.076309684,0.014340075,0.002048582
04/19/2020,1474,187,28,0,1952570,NE,0.754902513,0.095771214,0.014340075,0
04/20/2020,1648,174,33,5,1952570,NE,0.844015836,0.089113322,0.016900803,0.002560728
04/21/2020,1722,74,38,5,1952570,NE,0.881914605,0.037898769,0.01946153,0.002560728
04/22/2020,1813,91,42,4,1952570,NE,0.928519848,0.046605243,0.021510112,0.002048582
04/23/2020,2124,311,47,5,1952570,NE,1.087797108,0.15927726,0.02407084,0.002560728
04/24/2020,2421,297,50,3,1952570,NE,1.239904331,0.152107223,0.025607277,0.001536437
04/25/2020,2732,311,53,3,1952570,NE,1.399181591,0.15927726,0.027143713,0.001536437
04/26/2020,3028,296,56,3,1952570,NE,1.550776669,0.151595077,0.02868015,0.001536437
04/27/2020,3358,330,55,-1,1952570,NE,1.719784694,0.169008025,0.028168004,-0.000512146
04/28/2020,3374,16,55,0,1952570,NE,1.727979023,0.008194329,0.028168004,0
04/29/2020,3784,410,68,13,1952570,NE,1.93795869,0.209979668,0.034825896,0.006657892
04/30/2020,4281,497,70,2,1952570,NE,2.192495019,0.254536329,0.035850187,0.001024291
04/01/2020,680,89,20,2,4499692,KY,0.151121455,0.019779132,0.004444749,0.000444475
04/02/2020,770,90,31,11,4499692,KY,0.171122824,0.020001369,0.00688936,0.002444612
04/03/2020,831,61,37,6,4499692,KY,0.184679307,0.013556483,0.008222785,0.001333425
04/04/2020,917,86,40,3,4499692,KY,0.203791726,0.019112419,0.008889497,0.000666712
04/05/2020,955,38,45,5,4499692,KY,0.212236749,0.008445022,0.010000684,0.001111187
04/06/2020,1008,53,59,14,4499692,KY,0.224015333,0.011778584,0.013112009,0.003111324
04/07/2020,1149,141,65,6,4499692,KY,0.255350811,0.031335478,0.014445433,0.001333425
04/08/2020,1346,197,73,8,4499692,KY,0.299131585,0.043780774,0.016223333,0.001777899
04/09/2020,1452,106,79,6,4499692,KY,0.322688753,0.023557168,0.017556757,0.001333425
04/10/2020,1693,241,90,11,4499692,KY,0.376247974,0.053559221,0.020001369,0.002444612
04/11/2020,1840,147,94,4,4499692,KY,0.408916877,0.032668903,0.020890319,0.00088895
04/12/2020,1963,123,97,3,4499692,KY,0.436252081,0.027335204,0.021557031,0.000666712
04/13/2020,2048,85,104,7,4499692,KY,0.455142263,0.018890182,0.023112693,0.001555662
04/14/2020,2210,162,115,11,4499692,KY,0.491144727,0.036002464,0.025557305,0.002444612
04/15/2020,2291,81,122,7,4499692,KY,0.509145959,0.018001232,0.027112967,0.001555662
04/16/2020,2429,138,129,7,4499692,KY,0.539814725,0.030668766,0.028668629,0.001555662
04/17/2020,2522,93,137,8,4499692,KY,0.560482806,0.020668081,0.030446528,0.001777899
04/18/2020,2707,185,144,7,4499692,KY,0.601596732,0.041113925,0.03200219,0.001555662
04/19/2020,2960,253,148,4,4499692,KY,0.657822802,0.056226071,0.03289114,0.00088895
04/20/2020,3050,90,154,6,4499692,KY,0.677824171,0.020001369,0.034224565,0.001333425
04/21/2020,3192,142,171,17,4499692,KY,0.709381887,0.031557716,0.038002601,0.003778036
04/22/2020,3373,181,185,14,4499692,KY,0.749606862,0.040224975,0.041113925,0.003111324
04/23/2020,3481,108,191,6,4499692,KY,0.773608505,0.024001643,0.04244735,0.001333425
04/24/2020,3779,298,200,9,4499692,KY,0.83983526,0.066226755,0.044447487,0.002000137
04/25/2020,3905,126,205,5,4499692,KY,0.867837176,0.028001917,0.045558674,0.001111187
04/26/2020,4074,169,208,3,4499692,KY,0.905395303,0.037558126,0.046225386,0.000666712
04/27/2020,4146,72,213,5,4499692,KY,0.921396398,0.016001095,0.047336573,0.001111187
04/28/2020,4375,229,225,12,4499692,KY,0.97228877,0.050892372,0.050003422,0.002666849
04/29/2020,4539,164,235,10,4499692,KY,1.008735709,0.036446939,0.052225797,0.002222374
04/30/2020,4708,169,240,5,4499692,KY,1.046293835,0.037558126,0.053336984,0.001111187
04/01/2020,137,17,0,0,567025,WY,0.241611922,0.029981041,0,0
04/02/2020,150,13,0,0,567025,WY,0.264538601,0.022926679,0,0
04/03/2020,166,16,0,0,567025,WY,0.292756051,0.028217451,0,0
04/04/2020,187,21,0,0,567025,WY,0.329791455,0.037035404,0,0
04/05/2020,200,13,0,0,567025,WY,0.352718134,0.022926679,0,0
04/06/2020,212,12,0,0,567025,WY,0.373881222,0.021163088,0,0
04/07/2020,221,9,0,0,567025,WY,0.389753538,0.015872316,0,0
04/08/2020,230,9,0,0,567025,WY,0.405625854,0.015872316,0,0
04/09/2020,239,9,0,0,567025,WY,0.42149817,0.015872316,0,0
04/10/2020,253,14,0,0,567025,WY,0.44618844,0.024690269,0,0
04/11/2020,261,8,0,0,567025,WY,0.460297165,0.014108725,0,0
04/12/2020,270,9,0,0,567025,WY,0.476169481,0.015872316,0,0
04/13/2020,373,103,1,1,567025,WY,0.65781932,0.181649839,0.001763591,0.001763591
04/14/2020,494,121,1,0,567025,WY,0.871213791,0.213394471,0.001763591,0
04/15/2020,393,-101,2,1,567025,WY,0.693091134,-0.178122658,0.003527181,0.001763591
04/16/2020,401,8,2,0,567025,WY,0.707199859,0.014108725,0.003527181,0
04/17/2020,412,11,2,0,567025,WY,0.726599356,0.019399497,0.003527181,0
04/18/2020,423,11,2,0,567025,WY,0.745998854,0.019399497,0.003527181,0
04/19/2020,426,3,2,0,567025,WY,0.751289626,0.005290772,0.003527181,0
04/20/2020,428,2,2,0,567025,WY,0.754816807,0.003527181,0.003527181,0
04/21/2020,441,13,6,4,567025,WY,0.777743486,0.022926679,0.010581544,0.007054363
04/22/2020,447,6,6,0,567025,WY,0.78832503,0.010581544,0.010581544,0
04/23/2020,453,6,7,1,567025,WY,0.798906574,0.010581544,0.012345135,0.001763591
04/24/2020,473,20,7,0,567025,WY,0.834178387,0.035271813,0.012345135,0
04/25/2020,491,18,7,0,567025,WY,0.865923019,0.031744632,0.012345135,0
04/26/2020,502,11,7,0,567025,WY,0.885322517,0.019399497,0.012345135,0
04/27/2020,520,18,7,0,567025,WY,0.917067149,0.031744632,0.012345135,0
04/28/2020,536,16,7,0,567025,WY,0.945284599,0.028217451,0.012345135,0
04/29/2020,544,8,7,0,567025,WY,0.959393325,0.014108725,0.012345135,0
04/30/2020,559,15,7,0,567025,WY,0.985847185,0.02645386,0.012345135,0
04/01/2020,549,52,9,2,3179849,IA,0.172649708,0.016352978,0.002830323,0.000628961
04/02/2020,614,65,11,2,3179849,IA,0.19309093,0.020441222,0.003459284,0.000628961
04/03/2020,699,85,11,0,3179849,IA,0.219821759,0.026730829,0.003459284,0
04/04/2020,786,87,14,3,3179849,IA,0.247181549,0.02735979,0.004402725,0.000943441
04/05/2020,868,82,22,8,3179849,IA,0.272968937,0.025787388,0.006918568,0.002515843
04/06/2020,946,78,25,3,3179849,IA,0.297498403,0.024529467,0.007862009,0.000943441
04/07/2020,1048,102,26,1,3179849,IA,0.329575398,0.032076995,0.008176489,0.00031448
04/08/2020,1145,97,27,1,3179849,IA,0.360079991,0.030504593,0.008490969,0.00031448
04/09/2020,1270,125,29,2,3179849,IA,0.399390034,0.039310043,0.00911993,0.000628961
04/10/2020,1388,118,31,2,3179849,IA,0.436498714,0.03710868,0.009748891,0.000628961
04/11/2020,1510,122,34,3,3179849,IA,0.474865316,0.038366602,0.010692332,0.000943441
04/12/2020,1587,77,41,7,3179849,IA,0.499080302,0.024214986,0.012893694,0.002201362
04/13/2020,1710,123,43,2,3179849,IA,0.537761384,0.038681082,0.013522655,0.000628961
04/14/2020,1899,189,49,6,3179849,IA,0.597198169,0.059436785,0.015409537,0.001886882
04/15/2020,1995,96,53,4,3179849,IA,0.627388282,0.030190113,0.016667458,0.001257921
04/16/2020,2141,146,60,7,3179849,IA,0.673302412,0.04591413,0.018868821,0.002201362
04/17/2020,2332,191,64,4,3179849,IA,0.733368157,0.060065745,0.020126742,0.001257921
04/18/2020,2513,181,74,10,3179849,IA,0.790289099,0.056920942,0.023271545,0.003144803
04/19/2020,2902,389,75,1,3179849,IA,0.912621952,0.122332853,0.023586026,0.00031448
04/20/2020,3159,257,79,4,3179849,IA,0.993443399,0.080821448,0.024843947,0.001257921
04/21/2020,3641,482,83,4,3179849,IA,1.145022924,0.151579525,0.026101868,0.001257921
04/22/2020,3748,107,90,7,3179849,IA,1.178672321,0.033649397,0.028303231,0.002201362
04/23/2020,3924,176,96,6,3179849,IA,1.234020861,0.05534854,0.030190113,0.001886882
04/24/2020,4445,521,107,11,3179849,IA,1.397865119,0.163844258,0.033649397,0.003459284
04/25/2020,5092,647,112,5,3179849,IA,1.6013339,0.203468781,0.035221798,0.001572402
04/26/2020,5475,383,118,6,3179849,IA,1.721779871,0.120445971,0.03710868,0.001886882
04/27/2020,5868,393,127,9,3179849,IA,1.845370645,0.123590774,0.039939003,0.002830323
04/28/2020,6376,508,136,9,3179849,IA,2.005126659,0.159756014,0.042769326,0.002830323
04/29/2020,6843,467,148,12,3179849,IA,2.151988978,0.14686232,0.046543091,0.003773764
04/30/2020,7145,302,162,14,3179849,IA,2.246962041,0.094973063,0.050945815,0.004402725
04/01/2020,363,48,6,1,2096640,NM,0.173134158,0.022893773,0.002861722,0.000476954
04/02/2020,403,40,7,1,2096640,NM,0.192212302,0.019078144,0.003338675,0.000476954
04/03/2020,495,92,10,3,2096640,NM,0.236092033,0.043879731,0.004769536,0.001430861
04/04/2020,543,48,11,1,2096640,NM,0.258985806,0.022893773,0.00524649,0.000476954
04/05/2020,624,81,12,1,2096640,NM,0.297619048,0.038633242,0.005723443,0.000476954
04/06/2020,686,62,12,0,2096640,NM,0.327190171,0.029571123,0.005723443,0
04/07/2020,794,108,13,1,2096640,NM,0.37870116,0.051510989,0.006200397,0.000476954
04/08/2020,865,71,16,3,2096640,NM,0.412564866,0.033863706,0.007631258,0.001430861
04/09/2020,989,124,17,1,2096640,NM,0.471707112,0.059142247,0.008108211,0.000476954
04/10/2020,1091,102,19,2,2096640,NM,0.52035638,0.048649267,0.009062118,0.000953907
04/11/2020,1174,83,20,1,2096640,NM,0.559943529,0.039587149,0.009539072,0.000476954
04/12/2020,1245,71,26,6,2096640,NM,0.593807234,0.033863706,0.012400794,0.002861722
04/13/2020,1345,100,31,5,2096640,NM,0.641502595,0.04769536,0.014785562,0.002384768
04/14/2020,1407,62,36,5,2096640,NM,0.671073718,0.029571123,0.01717033,0.002384768
04/15/2020,1484,77,36,0,2096640,NM,0.707799145,0.036725427,0.01717033,0
04/16/2020,1597,113,44,8,2096640,NM,0.761694902,0.053895757,0.020985958,0.003815629
04/17/2020,1711,114,51,7,2096640,NM,0.816067613,0.054372711,0.024324634,0.003338675
04/18/2020,1798,87,53,2,2096640,NM,0.857562576,0.041494963,0.025278541,0.000953907
04/19/2020,1845,47,55,2,2096640,NM,0.879979396,0.022416819,0.026232448,0.000953907
04/20/2020,1971,126,58,3,2096640,NM,0.940075549,0.060096154,0.027663309,0.001430861
04/21/2020,2072,101,65,7,2096640,NM,0.988247863,0.048172314,0.031001984,0.003338675
04/22/2020,2210,138,71,6,2096640,NM,1.05406746,0.065819597,0.033863706,0.002861722
04/23/2020,2379,169,78,7,2096640,NM,1.134672619,0.080605159,0.037202381,0.003338675
04/24/2020,2521,142,84,6,2096640,NM,1.202400031,0.067727411,0.040064103,0.002861722
04/25/2020,2660,139,93,9,2096640,NM,1.268696581,0.066296551,0.044356685,0.004292582
04/26/2020,2726,66,99,6,2096640,NM,1.300175519,0.031478938,0.047218407,0.002861722
04/27/2020,2823,97,104,5,2096640,NM,1.346440018,0.046264499,0.049603175,0.002384768
04/28/2020,2974,151,110,6,2096640,NM,1.418460012,0.072019994,0.052464896,0.002861722
04/29/2020,3213,239,112,2,2096640,NM,1.532451923,0.113991911,0.053418803,0.000953907
04/30/2020,3411,198,123,11,2096640,NM,1.626888736,0.094436813,0.058665293,0.00524649
04/01/2020,147,21,3,0,761723,ND,0.192983539,0.027569077,0.00393844,0
