date,tot_cases,new_case,tot_death,new_death,State,population_estimate,state_abbreviation,normalized_tot_cases,normalized_new_case,normalized_tot_death,normalized_new_death,short_date
04/04/2020,1633,98,26,5,Alabama,4908621,AL,0.3326799930163686,0.019964874045072946,0.005296803318080577,0.0010186160227078033,4
04/18/2020,4723,151,113,17,Alabama,4908621,AL,0.962184695049791,0.030762203885775663,0.023020722113196352,0.0034632944772065312,18
04/26/2020,6627,414,220,7,Alabama,4908621,AL,1.3500736764969226,0.08434140668020611,0.04481910499914334,0.0014260624317909247,26
04/02/2020,1270,164,17,0,Alabama,4908621,AL,0.258728469767782,0.033410605544815945,0.0034632944772065312,0.0,2
04/09/2020,4635,273,94,15,Tennessee,6897576,TN,0.6719751982435569,0.039579121708843805,0.013627975973008489,0.0021746770169694396,9
04/17/2020,6330,68,141,0,Tennessee,6897576,TN,0.9177137011611036,0.00985853581026146,0.020441963959512734,0.0,17
04/22/2020,7572,178,165,8,Tennessee,6897576,TN,1.0977769581661732,0.02580616726803735,0.023921447186663836,0.0011598277423837012,22
04/08/2020,4362,223,79,7,Tennessee,6897576,TN,0.6323960765347131,0.032330198318945666,0.011453298956039049,0.0010148492745857387,8
04/13/2020,5610,302,109,8,Tennessee,6897576,TN,0.8133292043465705,0.04378349727498472,0.01580265298997793,0.0011598277423837012,13
04/28/2020,10087,135,188,4,Tennessee,6897576,TN,1.4623978046780493,0.019572093152724956,0.027255951946016977,0.0005799138711918506,28
04/02/2020,2845,605,32,9,Tennessee,6897576,TN,0.4124637408852037,0.08771197301776741,0.004639310969534805,0.0013048062101816639,2
04/15/2020,5836,13,134,10,Tennessee,6897576,TN,0.84609433806891,0.0018847200813735144,0.019427114684926992,0.0014497846779796264,15
04/18/2020,6763,433,145,4,Tennessee,6897576,TN,0.9804893777176215,0.06277567655651782,0.021021877830704583,0.0005799138711918506,18
04/11/2020,4863,0,100,2,Tennessee,6897576,TN,0.7050302889014924,0.0,0.014497846779796264,0.0002899569355959253,11
04/30/2020,10735,603,199,7,Tennessee,6897576,TN,1.556343851811129,0.08742201608217147,0.028850715091794564,0.0010148492745857387,30
04/05/2020,3633,530,44,2,Tennessee,6897576,TN,0.5267067735099983,0.0768385879329202,0.0063790525831103565,0.0002899569355959253,5
04/21/2020,7394,155,157,5,Tennessee,6897576,TN,1.0719707908981357,0.02247166250868421,0.022761619444280134,0.0007248923389898132,21
04/27/2020,9952,254,184,3,Tennessee,6897576,TN,1.4428257115253242,0.036824530820682516,0.026676038074825124,0.00043493540339388796,27
04/20/2020,7239,443,152,5,Tennessee,6897576,TN,1.0494991283894517,0.06422546123449746,0.02203672710529032,0.0007248923389898132,20
04/25/2020,8882,140,176,8,Tennessee,6897576,TN,1.2876987509815043,0.02029698549171477,0.025516210332441426,0.0011598277423837012,25
04/01/2020,2240,1,23,0,Tennessee,6897576,TN,0.3247517678674363,0.00014497846779796265,0.0033345047593531406,0.0,1
04/04/2020,3103,223,42,6,Tennessee,6897576,TN,0.4498681855770781,0.032330198318945666,0.006089095647514431,0.0008698708067877759,4
04/12/2020,5308,445,101,1,Tennessee,6897576,TN,0.7695457070715856,0.06451541817009337,0.014642825247594226,0.00014497846779796265,12
04/07/2020,4139,336,72,7,Tennessee,6897576,TN,0.6000658782157674,0.04871276518011545,0.010438449681453311,0.0010148492745857387,7
04/29/2020,10132,45,192,4,Tennessee,6897576,TN,1.4689218357289575,0.00652403105090832,0.02783586581720883,0.0005799138711918506,29
04/14/2020,5823,213,124,15,Tennessee,6897576,TN,0.8442096179875366,0.030880413640966047,0.01797733000694737,0.0021746770169694396,14
04/16/2020,6262,426,141,7,Tennessee,6897576,TN,0.9078551653508421,0.06176082728193209,0.020441963959512734,0.0010148492745857387,16
04/19/2020,6796,33,147,2,Tennessee,6897576,TN,0.9852736671549541,0.004784289437332768,0.02131183476630051,0.0002899569355959253,19
04/24/2020,8742,461,168,-2,Tennessee,6897576,TN,1.2674017654897893,0.06683507365486079,0.024356382590057724,-0.0002899569355959253,24
04/03/2020,2880,35,36,4,Tennessee,6897576,TN,0.41753798725813246,0.005074246372928692,0.0052192248407266556,0.0005799138711918506,3
04/23/2020,8281,709,170,5,Tennessee,6897576,TN,1.2005666918349287,0.10278973366875552,0.02464633952565365,0.0007248923389898132,23
04/26/2020,9698,816,181,5,Tennessee,6897576,TN,1.4060011807046418,0.11830242972313752,0.026241102671431236,0.0007248923389898132,26
04/10/2020,4863,228,98,4,Tennessee,6897576,TN,0.7050302889014924,0.033055090657935486,0.01420788984420034,0.0005799138711918506,10
04/06/2020,3803,170,65,21,Tennessee,6897576,TN,0.551353113035652,0.02464633952565365,0.009423600406867573,0.0030445478237572155,6
04/24/2020,29707,864,1046,59,Florida,21992985,FL,1.3507488865199517,0.03928525391164501,0.047560619897662824,0.0026826735888739067,24
04/30/2020,33690,1372,1268,50,Florida,21992985,FL,1.53185208829088,0.062383528202288145,0.05765474763884939,0.002273452193960938,30
04/13/2020,20394,1057,499,38,Florida,21992985,FL,0.9272956808727874,0.04806077938033423,0.02268905289573016,0.0017278236674103129,13
04/27/2020,31290,610,1088,14,Florida,21992985,FL,1.422726382980755,0.027736116766323444,0.049470319740590005,0.0006365666143090626,27
04/22/2020,27791,664,927,60,Florida,21992985,FL,1.2636301984473686,0.030191445135801256,0.04214980367603579,0.0027281426327531257,22
04/01/2020,7495,1005,101,16,Florida,21992985,FL,0.34079048387474464,0.045696389098614856,0.004592373431801095,0.0007275047020675002,1
04/28/2020,31986,696,1171,83,Florida,21992985,FL,1.4543728375206912,0.03164645453993626,0.05324425038256517,0.003773930641975157,28
04/05/2020,11961,788,221,26,Florida,21992985,FL,0.5438552338393355,0.03582960657682439,0.010048658697307346,0.0011821951408596877,5
04/08/2020,15234,932,323,27,Florida,21992985,FL,0.6926754144560185,0.042377148895431885,0.01468650117298766,0.0012276641847389065,8
04/15/2020,21865,881,614,43,Florida,21992985,FL,0.9941806444191182,0.040058227657591726,0.02791799294184032,0.0019551688868064067,15
04/26/2020,30680,684,1074,19,Florida,21992985,FL,1.3949902662144316,0.03110082601338563,0.04883375312628095,0.0008639118337051564,26
04/11/2020,18445,997,446,27,Florida,21992985,FL,0.83867651435219,0.045332636747581104,0.020279193570131568,0.0012276641847389065,11
04/18/2020,24797,731,748,22,Florida,21992985,FL,1.1274958810729876,0.033237871075708914,0.03401084482165563,0.0010003189653428127,18
04/20/2020,26329,731,823,49,Florida,21992985,FL,1.1971544562959506,0.033237871075708914,0.03742102311259704,0.0022279831500817194,20
04/03/2020,9925,1231,170,26,Florida,21992985,FL,0.4512802605012462,0.05597239301531829,0.007729737459467189,0.0011821951408596877,3
04/21/2020,27127,798,867,44,Florida,21992985,FL,1.2334387533115674,0.03628429701561657,0.039421661043282666,0.0020006379306856253,21
04/19/2020,25598,801,774,26,Florida,21992985,FL,1.163916585220242,0.03642070414725422,0.03519303996251532,0.0011821951408596877,19
04/14/2020,20984,590,571,72,Florida,21992985,FL,0.9541224167615265,0.02682673588873907,0.025962824055033914,0.0032737711593037507,14
04/09/2020,16323,1089,371,48,Florida,21992985,FL,0.7421912032404878,0.04951578878446923,0.016869015279190158,0.0021825141062025008,9
04/16/2020,22674,809,668,54,Florida,21992985,FL,1.0309651009174061,0.036784456498287973,0.03037332131131813,0.002455328369477813,16
04/29/2020,32318,332,1218,47,Florida,21992985,FL,1.469468560088592,0.015095722567900628,0.05538129544488845,0.0021370450623232817,29
04/25/2020,29996,289,1055,9,Florida,21992985,FL,1.3638894402010457,0.013140553681094222,0.047969841292575796,0.00040922139491296884,25
04/10/2020,17448,1125,419,48,Florida,21992985,FL,0.7933438776046089,0.0511526743641211,0.01905152938539266,0.0021825141062025008,10
04/07/2020,14302,1088,296,42,Florida,21992985,FL,0.6502982655605868,0.049470319740590005,0.013458836988248754,0.0019096998429271878,7
04/23/2020,28843,1052,987,60,Florida,21992985,FL,1.311463632608307,0.04783343416093814,0.04487794630878891,0.0027281426327531257,23
04/04/2020,11173,1248,195,25,Florida,21992985,FL,0.5080256272625112,0.056745366761265015,0.008866463556447659,0.001136726096980469,4
04/02/2020,8694,1199,144,43,Florida,21992985,FL,0.3953078674859279,0.054517383611183294,0.0065475423186075014,0.0019551688868064067,2
04/12/2020,19337,892,461,15,Florida,21992985,FL,0.8792349014924532,0.040558387140263136,0.02096122922831985,0.0006820356581882814,12
04/06/2020,13214,1253,254,33,Florida,21992985,FL,0.6008279458199968,0.0569727119806611,0.011549137145321565,0.0015004784480142192,6
04/17/2020,24066,1392,726,58,Florida,21992985,FL,1.0942580099972787,0.06329290907987252,0.03301052585631282,0.002637204544994688,17
04/11/2020,20615,1143,609,68,California,39937489,CA,0.5161816758184271,0.028619726192600642,0.015248830491070682,0.0017026608758502568,11
04/04/2020,12026,2,276,6,California,39937489,CA,0.3011205837202234,5.007826105441932e-05,0.006910800025509866,0.00015023478316325794,4
04/08/2020,16957,1092,442,68,California,39937489,CA,0.4245885363498942,0.02734273053571295,0.01106729569302667,0.0017026608758502568,8
04/29/2020,46500,1469,1887,78,California,39937489,CA,1.1643195695152493,0.03678248274447099,0.04724883930484463,0.0019530521811223535,29
04/10/2020,19472,1163,541,49,California,39937489,CA,0.4875619496258265,0.029120508803144835,0.013546169615220425,0.0012269173958332732,10
04/18/2020,28963,1435,1072,87,California,39937489,CA,0.7252083374595734,0.03593115230654586,0.026841947925168756,0.0021784043558672407,18
04/17/2020,27528,1346,985,95,California,39937489,CA,0.6892771851530275,0.0337026696896242,0.024663543569301515,0.0023787174000849177,17
04/03/2020,12024,2833,270,67,California,39937489,CA,0.30107050545916897,0.07093585678358497,0.0067605652423466086,0.0016776217453230472,3
04/21/2020,33261,2283,1268,60,California,39937489,CA,0.8328265204655204,0.057164334993619656,0.031749617508501846,0.0015023478316325797,21
04/27/2020,43464,1300,1755,45,California,39937489,CA,1.0883007692346407,0.03255086968537256,0.04394367407525295,0.0011267608737244347,27
04/22/2020,35396,2135,1354,86,California,39937489,CA,0.8862850641411131,0.05345854367559263,0.03390298273384188,0.002153365225340031,22
04/07/2020,15865,1529,374,31,California,39937489,CA,0.39724580581418123,0.038284830576103566,0.009364634817176413,0.0007762130463434994,7
04/28/2020,45031,1567,1809,54,California,39937489,CA,1.1275370867707781,0.03923631753613754,0.04529578712372227,0.0013521130484693217,28
04/01/2020,8155,24,172,0,California,39937489,CA,0.20419410944939476,0.0006009391326530318,0.004306730450680062,0.0,1
04/15/2020,24424,1086,821,63,California,39937489,CA,0.6115557239965687,0.027192495752549693,0.02055712616283913,0.0015774652232142085,15
04/05/2020,13438,1412,319,43,California,39937489,CA,0.3364758360246434,0.03535525230442004,0.007987482638179881,0.0010766826126700154,5
04/06/2020,14336,898,343,24,California,39937489,CA,0.3589609752380777,0.022485139213434275,0.008588421770832912,0.0006009391326530318,6
04/02/2020,9191,1036,203,31,California,39937489,CA,0.23013464867558397,0.02594053922618921,0.005082943497023561,0.0007762130463434994,2
04/25/2020,41137,1883,1651,89,California,39937489,CA,1.0300347124978237,0.04714868278273579,0.04133960450042314,0.00222848261692166,25
04/24/2020,39254,1885,1562,93,California,39937489,CA,0.9828860297150879,0.047198761043790206,0.039111121883501486,0.0023286391390304985,24
04/13/2020,22348,554,687,36,California,39937489,CA,0.5595744890220815,0.013871678312074153,0.01720188267219304,0.0009014086989795477,13
04/23/2020,37369,1973,1469,115,California,39937489,CA,0.9356872686712978,0.04940220453018466,0.03678248274447099,0.002879500010629111,23
04/16/2020,26182,1758,890,69,California,39937489,CA,0.6555745154634033,0.04401879146683458,0.0222848261692166,0.0017277000063774665,16
04/09/2020,18309,1352,492,50,California,39937489,CA,0.4584414408226817,0.03385290447278746,0.012319252219387152,0.001251956526360483,9
04/12/2020,21794,1179,651,42,California,39937489,CA,0.5457028107100073,0.02952113489158019,0.01630047397321349,0.0010516434821428058,12
04/14/2020,23338,990,758,71,California,39937489,CA,0.584363228244019,0.024788739221937563,0.018979660939624922,0.0017777782674318857,14
04/30/2020,48917,2417,1982,95,California,39937489,CA,1.2248391479995149,0.06051957848426575,0.04962755670492955,0.0023787174000849177,30
04/20/2020,30978,2015,1208,136,California,39937489,CA,0.7756621854719008,0.05045384801232747,0.03024726967686927,0.0034053217517005137,20
04/26/2020,42164,1027,1710,59,California,39937489,CA,1.055749899549268,0.02571518705144432,0.04281691320152852,0.00147730870110537,26
04/19/2020,28963,0,1072,0,California,39937489,CA,0.7252083374595734,0.0,0.026841947925168756,0.0,19
04/22/2020,963,49,29,3,West Virginia,1778070,WV,0.5415984747507129,0.02755797015865517,0.016309819073489794,0.0016872226627748063,22
04/24/2020,1010,29,32,1,West Virginia,1778070,WV,0.5680316298008515,0.016309819073489794,0.017997041736264603,0.0005624075542582688,24
04/02/2020,217,26,2,0,West Virginia,1778070,WV,0.12204243927404433,0.01462259641071499,0.0011248151085165377,0.0,2
04/18/2020,825,50,18,2,West Virginia,1778070,WV,0.4639862322630718,0.02812037771291344,0.010123335976648839,0.0011248151085165377,18
04/13/2020,626,15,9,1,West Virginia,1778070,WV,0.35206712896567627,0.008436113313874031,0.005061667988324419,0.0005624075542582688,13
04/10/2020,574,51,5,0,West Virginia,1778070,WV,0.3228219361442463,0.02868278526717171,0.002812037771291344,0.0,10
04/27/2020,1077,24,37,3,West Virginia,1778070,WV,0.6057129359361555,0.01349778130219845,0.020809079507555946,0.0016872226627748063,27
04/01/2020,191,29,2,1,West Virginia,1778070,WV,0.10741984286332934,0.016309819073489794,0.0011248151085165377,0.0005624075542582688,1
04/06/2020,345,21,4,1,West Virginia,1778070,WV,0.19403060621910273,0.011810558639423645,0.0022496302170330754,0.0005624075542582688,6
04/04/2020,282,45,2,0,West Virginia,1778070,WV,0.1585989303008318,0.025308339941622095,0.0011248151085165377,0.0,4
04/11/2020,591,17,6,1,West Virginia,1778070,WV,0.33238286456663685,0.009560928422390568,0.0033744453255496127,0.0005624075542582688,11
04/21/2020,914,12,26,2,West Virginia,1778070,WV,0.5140405045920577,0.006748890651099225,0.01462259641071499,0.0011248151085165377,21
04/19/2020,863,38,18,0,West Virginia,1778070,WV,0.485357719324886,0.02137148706181421,0.010123335976648839,0.0,19
04/25/2020,1025,15,33,1,West Virginia,1778070,WV,0.5764677431147256,0.008436113313874031,0.01855944929052287,0.0005624075542582688,25
04/12/2020,611,20,8,2,West Virginia,1778070,WV,0.3436310156518022,0.011248151085165376,0.004499260434066151,0.0011248151085165377,12
04/05/2020,324,42,3,1,West Virginia,1778070,WV,0.1822200475796791,0.02362111727884729,0.0016872226627748063,0.0005624075542582688,5
04/26/2020,1053,28,34,1,West Virginia,1778070,WV,0.592215154633957,0.015747411519231525,0.019121856844781137,0.0005624075542582688,26
04/07/2020,412,67,4,0,West Virginia,1778070,WV,0.23171191235440675,0.03768130613530401,0.0022496302170330754,0.0,7
04/20/2020,902,39,24,6,West Virginia,1778070,WV,0.5072916139409585,0.021933894616072484,0.01349778130219845,0.0033744453255496127,20
04/30/2020,1125,16,44,4,West Virginia,1778070,WV,0.6327084985405524,0.008998520868132302,0.024745932387363827,0.0022496302170330754,30
04/15/2020,718,24,12,2,West Virginia,1778070,WV,0.403808623957437,0.01349778130219845,0.006748890651099225,0.0011248151085165377,15
04/29/2020,1109,14,40,2,West Virginia,1778070,WV,0.6237099776724201,0.007873705759615763,0.022496302170330752,0.0011248151085165377,29
04/16/2020,739,21,13,1,West Virginia,1778070,WV,0.41561918259686065,0.011810558639423645,0.007311298205357495,0.0005624075542582688,16
04/14/2020,694,68,10,1,West Virginia,1778070,WV,0.3903108426552386,0.038243713689562274,0.005624075542582688,0.0005624075542582688,14
04/09/2020,523,111,5,1,West Virginia,1778070,WV,0.2941391508770746,0.062427238522667836,0.002812037771291344,0.0005624075542582688,9
04/23/2020,981,18,31,2,West Virginia,1778070,WV,0.5517218107273617,0.010123335976648839,0.017434634182006335,0.0011248151085165377,23
04/03/2020,237,20,2,0,West Virginia,1778070,WV,0.1332905903592097,0.011248151085165376,0.0011248151085165377,0.0,3
04/08/2020,412,0,4,0,West Virginia,1778070,WV,0.23171191235440675,0.0,0.0022496302170330754,0.0,8
04/28/2020,1095,18,38,1,West Virginia,1778070,WV,0.6158362719128043,0.010123335976648839,0.02137148706181421,0.0005624075542582688,28
04/17/2020,775,36,16,3,West Virginia,1778070,WV,0.4358658545501583,0.020246671953297678,0.008998520868132302,0.0016872226627748063,17
04/28/2020,536,16,7,0,Wyoming,567025,WY,0.9452845994444689,0.02821745072968564,0.012345134694237469,0.0,28
04/12/2020,270,9,0,0,Wyoming,567025,WY,0.4761694810634452,0.015872316035448173,0.0,0.0,12
04/11/2020,261,8,0,0,Wyoming,567025,WY,0.460297165027997,0.01410872536484282,0.0,0.0,11
04/02/2020,150,13,0,0,Wyoming,567025,WY,0.26453860059080286,0.022926678717869582,0.0,0.0,2
04/22/2020,447,6,6,0,Wyoming,567025,WY,0.7883250297605925,0.010581544023632115,0.010581544023632115,0.0,22
04/26/2020,502,11,7,0,Wyoming,567025,WY,0.885322516643887,0.019399497376658876,0.012345134694237469,0.0,26
04/15/2020,393,-101,2,1,Wyoming,567025,WY,0.6930911335479035,-0.1781226577311406,0.003527181341210705,0.0017635906706053525,15
04/01/2020,137,17,0,0,Wyoming,567025,WY,0.2416119218729333,0.02998104140029099,0.0,0.0,1
04/19/2020,426,3,2,0,Wyoming,567025,WY,0.7512896256778802,0.005290772011816058,0.003527181341210705,0.0,19
04/29/2020,544,8,7,0,Wyoming,567025,WY,0.9593933248093117,0.01410872536484282,0.012345134694237469,0.0,29
04/23/2020,453,6,7,1,Wyoming,567025,WY,0.7989065737842247,0.010581544023632115,0.012345134694237469,0.0017635906706053525,23
04/04/2020,187,21,0,0,Wyoming,567025,WY,0.3297914554032009,0.0370354040827124,0.0,0.0,4
04/30/2020,559,15,7,0,Wyoming,567025,WY,0.9858471848683921,0.02645386005908029,0.012345134694237469,0.0,30
04/17/2020,412,11,2,0,Wyoming,567025,WY,0.7265993562894052,0.019399497376658876,0.003527181341210705,0.0,17
04/16/2020,401,8,2,0,Wyoming,567025,WY,0.7071998589127463,0.01410872536484282,0.003527181341210705,0.0,16
